ID_REF,VALUE
219428_s_at,4.527788472
219429_at,2.905959108
219430_at,2.534708427
219431_at,5.412476993
219432_at,6.050264923
219433_at,4.819924097
219434_at,3.893903203
219435_at,3.091236209
219436_s_at,2.257301523
219437_s_at,6.693649922
219438_at,2.988822597
219439_at,7.745123938
219440_at,2.653721858
219441_s_at,3.711619386
219442_at,3.278944376
219443_at,3.863774185
219444_at,5.586788606
219445_at,4.684052243
219446_at,5.229767555
219447_s_at,3.644706451
219448_at,3.354683935
219449_s_at,10.29050537
219450_at,2.59802274
219451_at,5.892774101
219452_at,2.704840784
219453_at,3.921149217
219454_at,2.582598057
219455_at,3.512080991
219456_s_at,2.925142134
219457_s_at,4.429682519
219458_s_at,4.478099685
219459_at,7.423776392
219460_s_at,7.34496597
219461_at,2.385462468
219462_at,4.2541294
219463_at,2.634509022
219464_at,2.837937868
219465_at,2.655874261
219466_s_at,2.765766257
219467_at,5.151665145
219468_s_at,4.365166056
219469_at,4.113060768
219470_x_at,4.864453032
219471_at,2.905818641
219472_at,3.929344894
219473_at,3.463227499
219474_at,4.527615764
219475_at,3.474274699
219476_at,3.009135445
219477_s_at,3.645495694
219478_at,11.18103177
219479_at,7.324439529
219480_at,3.781741743
219481_at,6.666544848
219482_at,3.343820298
219483_s_at,3.003739356
219484_at,6.601721415
219485_s_at,9.593219007
219486_at,4.664676538
219487_at,6.60565258
219488_at,3.792687899
219489_s_at,9.944360877
219490_s_at,3.899005713
219491_at,4.875298583
219492_at,9.356005972
219493_at,9.313204793
219494_at,3.864787354
219495_s_at,4.694047353
219496_at,4.948857924
219497_s_at,3.045142072
219498_s_at,3.103658104
219499_at,3.628908176
219500_at,3.997242397
219501_at,3.143190257
219502_at,3.867524299
219503_s_at,3.24696699
219504_s_at,3.567321548
219505_at,2.548401092
219506_at,7.687339553
219507_at,4.166942966
219508_at,3.27021589
219509_at,3.141315005
219510_at,4.122546718
219511_s_at,4.634566188
219512_at,4.138040759
219513_s_at,2.520387602
219514_at,3.410153376
219515_at,5.120430736
219516_at,3.44224691
219517_at,3.681882248
219518_s_at,3.16436408
219519_s_at,2.71957808
219520_s_at,8.008404628
219521_at,3.259167795
219522_at,8.98730446
219523_s_at,4.046632403
219524_s_at,3.398537088
219525_at,2.772590344
219526_at,7.095402618
219527_at,3.668874868
219528_s_at,2.955625525
219529_at,2.506289231
219530_at,4.904030128
219531_at,3.769099982
219532_at,5.413750979
219533_at,2.261972376
219534_x_at,3.901408101
219535_at,3.415827795
219536_s_at,3.594258861
219537_x_at,3.369506842
219538_at,4.543091435
219539_at,6.304287553
219540_at,4.864913072
219541_at,3.770091092
219542_at,2.5171906
219543_at,6.444775088
219544_at,4.005620234
219545_at,2.682743019
219546_at,5.0365444
219547_at,5.924402514
219548_at,4.209499689
219549_s_at,8.7851801
219550_at,4.991163856
219551_at,3.193493266
219552_at,3.713184205
219553_at,7.393674872
219554_at,2.735464645
219555_s_at,6.73520411
219556_at,3.537306953
219557_s_at,6.887883828
219558_at,7.654742353
219559_at,3.301703081
219560_at,3.809843795
219561_at,8.687148751
219562_at,2.836639102
219563_at,5.869009893
219564_at,2.902017028
219565_at,5.020824387
219566_at,3.260380621
219567_s_at,3.94453757
219568_x_at,1.243743211
219569_s_at,7.710057901
219570_at,5.65365865
219571_s_at,6.031433919
219572_at,3.059881182
219573_at,3.55484841
219574_at,2.659723214
219575_s_at,7.090385515
219576_at,3.911420922
219577_s_at,3.488892443
219578_s_at,4.280434163
219579_at,3.655845181
219580_s_at,3.066863692
219581_at,4.383435278
219582_at,7.143404239
219583_s_at,7.358759506
219584_at,3.135749639
219585_at,3.032580362
219586_at,2.374268465
219587_at,3.900601003
219588_s_at,6.850011451
219589_s_at,2.892455647
219590_x_at,5.866298741
219591_at,3.558963847
219592_at,3.239141384
219593_at,3.110332118
219594_at,2.946440726
219595_at,3.68267865
219596_at,6.816999907
219597_s_at,3.023496324
219598_s_at,10.00791212
219599_at,6.519663326
219600_s_at,9.137878195
219601_s_at,3.028315364
219602_s_at,5.250818848
219603_s_at,5.06103912
219604_s_at,2.902446
219605_at,2.944862645
219606_at,2.718168963
219607_s_at,2.514386777
219608_s_at,3.093621392
219609_at,4.204935555
219610_at,4.092175512
219611_s_at,4.070254892
219612_s_at,2.910654028
219613_s_at,4.045871704
219614_s_at,2.957533888
219615_s_at,3.589187775
219616_at,2.91380212
219617_at,4.744086512
219618_at,4.639761004
219619_at,2.539077103
219620_x_at,4.953485739
219621_at,3.435169351
219622_at,3.282070385
219623_at,3.585819524
219624_at,4.786467268
219625_s_at,5.720370222
219626_at,4.095027866
219627_at,3.635396321
219628_at,9.774196258
219629_at,3.639766312
219630_at,2.761524924
219631_at,8.979263831
219632_s_at,2.961488523
219633_at,5.155257033
219634_at,4.034884134
219635_at,3.787046037
219636_s_at,5.126732723
219637_at,6.362843872
219638_at,2.923934504
219639_x_at,4.579918006
219640_at,3.790871883
219641_at,4.795958856
219642_s_at,2.3583279
219643_at,2.80304624
219644_at,4.366284165
219645_at,2.692153865
219646_at,6.848020868
219647_at,2.643962038
219648_at,5.516752586
219649_at,7.200621533
219650_at,4.774059273
219651_at,2.911935812
219652_s_at,2.529576992
219653_at,4.084680784
219654_at,9.921756044
219655_at,6.003508469
219656_at,3.639090319
219657_s_at,4.013361774
219658_at,3.290724535
219659_at,2.199577864
219660_s_at,2.62317886
219661_at,4.66522774
219662_at,5.024548928
219663_s_at,2.913396952
219664_s_at,4.736833753
219665_at,4.046568552
219666_at,2.918894635
219667_s_at,3.02378987
219668_at,3.052383683
219669_at,3.511064346
219670_at,2.403432136
219671_at,2.516107268
219672_at,2.986291034
219673_at,3.818200886
219674_s_at,3.106484026
219675_s_at,9.306456334
219676_at,4.012298419
219677_at,4.06104214
219678_x_at,6.348857375
219679_s_at,6.41577635
219680_at,4.044203325
219681_s_at,4.522750619
219682_s_at,8.796762175
219683_at,3.502258329
219684_at,2.310689213
219685_at,7.020062791
219686_at,4.118848263
219687_at,4.119794853
219688_at,5.89708215
219689_at,3.608956396
219690_at,3.293241555
219691_at,4.100493924
219692_at,3.098319881
219693_at,3.282771824
219694_at,3.005010763
219695_at,2.631160875
219696_at,4.82277143
219697_at,2.797374146
219698_s_at,4.398929136
219699_at,3.284719695
219700_at,3.481399048
219701_at,3.270885715
219702_at,2.727267373
219703_at,3.333083299
219704_at,2.919104782
219705_at,2.913598371
219706_at,5.319450522
219707_at,3.766229837
219708_at,2.972256904
219709_x_at,6.666116337
219710_at,2.692851295
219711_at,4.300691274
219712_s_at,2.82483219
219713_at,4.540739389
219714_s_at,3.143207711
219715_s_at,4.470708561
219716_at,2.964781459
219717_at,4.083775065
219718_at,3.808220029
219719_at,3.176200051
219720_s_at,3.353547936
219721_at,2.851952397
219722_s_at,3.013174704
219723_x_at,3.097623996
219724_s_at,3.229195198
219725_at,3.156345442
219726_at,2.935768396
219727_at,2.31094812
219728_at,2.842324277
219729_at,4.09475954
219730_at,5.072447387
219731_at,4.20412325
219732_at,2.628571218
219733_s_at,3.735887049
219734_at,2.948302025
219735_s_at,2.803825369
219736_at,2.860176994
219737_s_at,5.796329335
219738_s_at,2.185246877
219739_at,2.834383006
219740_at,3.134627799
219741_x_at,3.995560739
219742_at,3.152886166
219743_at,2.619696819
219744_at,2.702957443
219745_at,2.809092043
219746_at,3.288757003
219747_at,3.261047813
219748_at,2.486591114
219749_at,4.600909749
219750_at,2.480033502
219751_at,4.105919166
219752_at,3.003877199
219753_at,2.940943729
219754_at,3.819556113
219755_at,3.144622016
219756_s_at,4.459239222
219757_s_at,5.406089155
219758_at,3.314148288
219759_at,5.405892158
219760_at,3.43880827
219761_at,3.150694794
219762_s_at,12.12121677
219763_at,6.426247403
219764_at,3.031544178
219765_at,6.636327372
219766_at,3.877484872
219767_s_at,5.808242464
219768_at,3.283336794
219769_at,3.477419191
219770_at,4.037632913
219771_at,5.001673264
219772_s_at,2.311012052
219773_at,4.687186674
219774_at,4.573737565
219775_s_at,3.815241022
219776_s_at,2.732849291
219777_at,2.552372375
219778_at,9.618150788
219779_at,4.015901929
219780_at,1.8836915
219781_s_at,3.171795462
219782_s_at,2.277315521
219783_at,4.80152334
219784_at,3.647897716
219785_s_at,4.259605114
219786_at,3.430679298
219787_s_at,8.924303611
219788_at,3.152644181
219789_at,4.00575802
219790_s_at,3.394105636
219791_s_at,2.144352644
219792_at,4.332825925
219793_at,4.492310702
219794_at,2.951291465
219795_at,2.986778782
219796_s_at,3.224598681
219797_at,2.534866814
219798_s_at,6.703126052
219799_s_at,2.915606701
219800_s_at,3.157633866
219801_at,3.326701973
219802_at,6.471361468
219803_at,2.56373389
219804_at,2.987232465
219805_at,6.917442374
219806_s_at,4.54572532
219807_x_at,3.627431195
219808_at,2.662890533
219809_at,4.162380676
219810_at,3.15198438
219811_at,3.530482952
219812_at,2.816020507
219813_at,3.525740657
219814_at,2.489959726
219815_at,3.986133563
219816_s_at,6.514801022
219817_at,3.702279523
219818_s_at,4.020833087
219819_s_at,9.234977365
219820_at,2.424366171
219821_s_at,4.899546934
219822_at,3.874716418
219823_at,2.930277443
219824_at,2.948619826
219825_at,2.393832828
219826_at,3.782037921
219827_at,3.616338071
219828_at,4.014879971
219829_at,2.770345666
219830_at,3.415927328
219831_at,3.876270884
219832_s_at,3.314518355
219833_s_at,4.793835066
219834_at,3.395868254
219835_at,2.283608578
219836_at,2.411265229
219837_s_at,3.750769435
219838_at,3.365854058
219839_x_at,2.840448537
219840_s_at,2.632619592
219841_at,2.521397606
219842_at,3.594898111
219843_at,6.030294725
219844_at,3.433317268
219845_at,2.760985275
219846_at,3.664217959
219847_at,3.145814886
219848_s_at,6.369879384
219849_at,3.194095122
219850_s_at,3.764677991
219851_at,2.966438457
219852_s_at,3.283137942
219853_at,4.052275287
219854_at,3.625548552
219855_at,6.095087755
219856_at,3.100687178
219857_at,2.616905993
219858_s_at,4.038963918
219859_at,2.559995176
219860_at,3.079505751
219861_at,3.962819834
219862_s_at,7.745813843
219863_at,3.315736692
219864_s_at,3.126661045
219865_at,3.509157503
219866_at,3.257407455
219867_at,3.094944121
219868_s_at,3.781137597
219869_s_at,2.676389547
219870_at,3.56413939
219871_at,2.540227502
219872_at,3.406871112
219873_at,2.659493563
219874_at,3.272369674
219875_s_at,4.057376342
219876_s_at,3.41743579
219877_at,3.026433221
219878_s_at,4.111476289
219879_s_at,3.544494307
219880_at,4.043446862
219881_s_at,2.839628896
219882_at,4.39447217
219883_at,3.175400383
219884_at,3.265460928
219885_at,5.981519713
219886_at,4.140895079
219887_at,2.759526523
219888_at,3.369154825
219889_at,2.942954429
219890_at,2.54282925
219891_at,4.35745754
219892_at,5.169766984
219893_at,3.846752767
219894_at,4.280114124
219895_at,2.633224956
219896_at,2.073531238
219897_at,3.125563654
219898_at,3.073099949
219899_x_at,3.790856172
219900_s_at,3.095289219
219901_at,3.204798545
219902_at,3.518111754
219903_s_at,2.916909919
219904_at,3.519925576
219905_at,3.903049713
219906_at,3.01628863
219907_at,3.276311544
219908_at,2.251554586
219909_at,2.819863778
219910_at,4.074595937
219911_s_at,3.50135535
219912_s_at,3.55200596
219913_s_at,5.564729784
219914_at,3.068624324
219915_s_at,2.873519453
219916_s_at,3.029284325
219917_at,3.275989092
219918_s_at,8.220441264
219919_s_at,3.98860234
219920_s_at,6.071948265
219921_s_at,3.529491063
219922_s_at,6.046248809
219923_at,3.749682307
219924_s_at,6.90275518
219925_at,4.164864827
219926_at,8.780390122
219927_at,4.867605463
219928_s_at,4.014935435
219929_s_at,6.30060782
219930_at,3.306725344
219931_s_at,3.902491812
219932_at,2.772300217
219933_at,10.54867322
219934_s_at,2.915308618
219935_at,6.061192666
219936_s_at,3.12779733
219937_at,10.59672984
219938_s_at,6.24545476
219939_s_at,11.07030491
219940_s_at,8.321066762
219941_at,2.905147838
219942_at,2.957662361
219943_s_at,3.383162359
219944_at,4.512386861
219945_at,3.155445104
219946_x_at,2.967691497
219947_at,3.248210088
219948_x_at,2.313410561
219949_at,7.04182833
219950_s_at,2.462766107
219951_s_at,3.445425336
219952_s_at,5.452340517
219953_s_at,7.691023097
219954_s_at,2.628690231
219955_at,3.320820703
219956_at,2.917567041
219957_at,3.909368075
219958_at,2.390851467
219959_at,3.677514257
219960_s_at,7.767002663
219961_s_at,4.425723994
219962_at,3.313362124
219963_at,3.041168814
219964_at,3.188992595
219965_s_at,3.243307565
219966_x_at,6.188408784
219967_at,3.399082918
219968_at,2.825186635
219969_at,3.128090289
219970_at,2.713031265
219971_at,3.371244416
219972_s_at,8.834903787
219973_at,9.31720634
219974_x_at,8.894217976
219975_x_at,2.303209067
219976_at,2.939338264
219977_at,2.986301688
219978_s_at,4.101592634
219979_s_at,9.265064705
219980_at,3.627406222
219981_x_at,6.68230172
219982_s_at,4.877690138
219983_at,3.144381608
219984_s_at,2.598160182
219985_at,9.053723721
219986_s_at,3.785365594
219987_at,3.166125873
219988_s_at,5.093147577
219989_s_at,2.379486408
219990_at,3.829861758
219991_at,3.303104428
219992_at,3.719363455
219993_at,2.951644305
219994_at,3.569450632
219995_s_at,2.704302108
219996_at,3.469187025
219997_s_at,4.308117024
219998_at,2.910224703
219999_at,3.791314608
220000_at,2.129660392
220001_at,2.280063611
220002_at,3.617576826
220003_at,3.525526752
220004_at,3.058026599
220005_at,2.196049695
220006_at,2.934459762
220007_at,4.631547168
220008_at,3.333981055
220009_at,2.995388988
220010_at,2.895443402
220011_at,3.449503319
220012_at,3.335250385
220013_at,3.008470571
220014_at,10.31602747
220015_at,4.542051304
220016_at,4.768606515
220017_x_at,2.648454796
220018_at,5.166925304
220019_s_at,3.001034832
220020_at,3.171892026
220021_at,3.158289666
220022_at,2.954933224
220023_at,3.056331116
220024_s_at,3.920924103
220025_at,2.652756441
220026_at,2.608254406
220027_s_at,2.777547016
220028_at,3.578476778
220029_at,2.778457986
220030_at,3.867198343
220031_at,3.184018071
220032_at,6.31117983
220033_at,3.888669094
220034_at,3.442349271
220035_at,2.664251072
220036_s_at,5.503200166
220037_s_at,2.849085894
220038_at,7.239938338
220039_s_at,3.652049309
220040_x_at,3.717292569
220041_at,2.831050784
220042_x_at,3.515279781
220043_s_at,2.78431167
220044_x_at,10.10781088
220045_at,2.486766911
220046_s_at,8.011798419
220047_at,2.556945599
220048_at,3.382173435
220049_s_at,4.569826647
220050_at,3.933111028
220051_at,3.06498708
220052_s_at,6.75780443
220053_at,3.239345109
220054_at,3.582877077
220055_at,2.535653106
220056_at,2.862450235
220057_at,3.45247091
220058_at,3.542398136
220059_at,2.361744023
220060_s_at,4.475692605
220061_at,2.965606772
220062_s_at,3.053092841
220063_at,2.965868559
220064_at,2.838567359
220065_at,2.318276034
220066_at,2.548644112
220067_at,3.223203781
220068_at,3.299588485
220069_at,2.95862484
220070_at,3.657822222
220071_x_at,8.422448885
220072_at,5.708195365
220073_s_at,3.085469538
220074_at,3.151416265
220075_s_at,2.757013019
220076_at,2.917223083
220077_at,3.295202642
220078_at,5.476820801
220079_s_at,9.331161126
220080_at,3.007485162
220081_x_at,5.824129441
220082_at,2.806303855
220083_x_at,4.574966106
220084_at,2.79256428
220085_at,4.701243218
220086_at,3.94403967
220087_at,2.875577264
220088_at,2.806987666
220089_at,3.407750659
220090_at,2.519585631
220091_at,4.715042707
220092_s_at,7.699247889
220093_at,3.432727166
220094_s_at,9.134532841
220095_at,3.110730723
220096_at,3.80952168
220097_s_at,4.005416783
220098_at,2.840020784
220099_s_at,8.211611895
220100_at,2.7856145
220101_x_at,2.813820029
220102_at,3.357803999
220103_s_at,4.11055556
220104_at,4.546406061
220105_at,2.194085941
220106_at,2.768559319
220107_s_at,2.986054652
220108_at,3.232790197
220109_at,2.738958147
220110_s_at,3.113184434
220111_s_at,2.678132262
220112_at,2.847650365
220113_x_at,3.724502222
220114_s_at,3.321116076
220115_s_at,2.899938946
220116_at,4.202947548
220117_at,2.932048605
220118_at,2.069700975
220119_at,2.178980845
220120_s_at,2.340991841
220121_at,3.336273864
220122_at,3.549163723
220123_at,4.991964799
220124_at,3.544423413
220125_at,3.018168326
220126_at,3.21370727
220127_s_at,7.376480509
220128_s_at,3.207800305
220129_at,2.880666142
220130_x_at,3.455658716
220131_at,2.664959237
220132_s_at,3.301486326
220133_at,2.626052196
220134_x_at,8.163312047
220135_s_at,2.761304371
220136_s_at,2.232252989
220137_at,4.064906776
220138_at,3.880872897
220139_at,3.001310446
220140_s_at,4.690412856
220141_at,2.687312669
220142_at,3.235953881
220143_x_at,5.417360592
220144_s_at,3.165673559
220145_at,5.68653038
220146_at,2.355635832
220147_s_at,7.833328554
220148_at,2.656971464
220149_at,4.034467167
220150_s_at,2.96360537
220151_at,3.44080236
220152_at,2.572936058
220153_at,4.030667921
220154_at,2.702121769
220155_s_at,5.7529939
220156_at,2.861170493
220157_x_at,3.474027132
220158_at,2.338498924
220159_at,3.689468523
220160_s_at,4.990817874
220161_s_at,5.015471115
220162_s_at,3.03794534
220163_s_at,3.627182656
220164_s_at,2.774535756
220165_at,3.497763947
220166_at,3.055444457
220167_s_at,3.02301101
220168_at,2.270089785
220169_at,4.297101451
220170_at,2.873907426
220171_x_at,7.112305279
220172_at,3.79093891
220173_at,3.652668901
220174_at,3.138239989
220175_s_at,7.490171693
220176_at,6.649831052
220177_s_at,2.562021279
220178_at,3.871256056
220179_at,3.336975186
220180_at,6.698796063
220181_x_at,5.17383243
220182_at,3.254581891
220183_s_at,4.333018784
220184_at,2.520990946
220185_at,3.690648268
220186_s_at,3.277518659
220187_at,3.230054972
220188_at,3.040987758
220189_s_at,7.632228591
220190_s_at,3.501726004
220191_at,2.747400787
220192_x_at,3.095565314
220193_at,3.57591277
220194_at,2.915091923
220195_at,4.723514154
220196_at,2.791559775
220197_at,2.416256564
220198_s_at,4.636746448
220199_s_at,9.865697181
220200_s_at,6.293743381
220201_at,5.022418197
220202_s_at,5.031807156
220203_at,3.100272437
220204_s_at,2.286348132
220205_at,2.470405308
220206_at,5.869141777
220207_at,3.592125565
220208_at,3.259618485
220209_at,3.95059522
220210_at,2.803777843
220211_at,2.753513479
220212_s_at,4.549723352
220213_at,3.500362833
220214_at,3.439891539
220215_at,3.324955946
220216_at,3.371510177
220217_x_at,3.409365343
220218_at,2.724376037
220219_s_at,4.496501549
220220_at,2.644398765
220221_at,3.441233869
220222_at,2.578138677
220223_at,2.645218426
220224_at,2.782783927
220225_at,3.373773588
220226_at,2.721903178
220227_at,3.800540256
220228_at,2.535893647
220229_s_at,2.828112842
220230_s_at,4.386965746
220231_at,3.229737407
220232_at,4.136475711
220233_at,3.691110417
220234_at,2.993377145
220235_s_at,8.441046482
220236_at,2.677402861
220237_at,4.522370343
220238_s_at,6.289880294
220239_at,6.307475266
220240_s_at,6.78947945
220241_at,5.694175432
220242_x_at,4.285463767
220243_at,2.945347766
220244_at,3.153964514
220245_at,3.215098095
220246_at,2.939731406
220247_at,2.698236512
220248_x_at,8.276084297
220249_at,2.601375188
220250_at,3.773210517
220251_at,4.332035718
220252_x_at,4.231163496
220253_s_at,8.893822569
220254_at,5.551543382
220255_at,3.583386595
220256_s_at,3.395329083
220257_x_at,2.493533957
220258_s_at,3.623678565
220259_at,2.008439593
220260_at,6.141956846
220261_s_at,5.090346307
220262_s_at,3.294939073
220263_at,2.170994263
220264_s_at,3.690991181
220265_at,2.944922632
220266_s_at,2.854985168
220267_at,3.693072352
220268_at,2.301981944
220269_at,2.361512457
220270_at,2.671092313
220271_x_at,3.720254181
220272_at,4.454333427
220273_at,2.767234069
220274_at,2.628684125
220275_at,2.585952342
220276_at,2.353529964
220277_at,2.689062033
220278_at,2.887226032
220279_at,2.990758913
220280_s_at,2.436052692
220281_at,2.35248655
220282_at,2.694080827
220283_at,3.16848818
220284_at,2.988877328
220285_at,4.166984192
220286_at,2.487808359
220287_at,3.026947884
220288_at,3.444923726
220289_s_at,2.279368456
220290_at,3.904714921
220291_at,3.433011181
220292_at,3.004705606
220293_at,2.341022664
220294_at,2.992182126
220295_x_at,4.789528322
220296_at,3.81770873
220297_at,3.455218148
220298_s_at,3.407442059
220299_at,2.604269269
220300_at,2.686088991
220301_at,3.294879089
220302_at,2.867079342
220303_at,3.295461931
220304_s_at,2.692537047
220305_at,5.978585305
220306_at,4.020509195
220307_at,3.00055879
220308_at,3.376799839
220309_at,2.218315785
220310_at,3.040522984
220311_at,5.177207084
220312_at,2.745448255
220313_at,2.160842181
220314_at,3.357807687
220315_at,2.610341519
220316_at,2.988350044
220317_at,2.650465129
220318_at,2.038128074
220319_s_at,3.333103748
220320_at,2.406580483
220321_s_at,3.079637501
220322_at,2.541302689
220323_at,3.229042602
220324_at,3.313148561
220325_at,3.285357169
220326_s_at,4.782514389
220327_at,5.453353838
220328_at,3.105286684
220329_s_at,6.705464268
220330_s_at,2.538710492
220331_at,2.932510611
220332_at,3.088850858
220333_at,3.217885579
220334_at,5.035360474
220335_x_at,2.696870499
220336_s_at,2.832392249
220337_at,3.237252498
220338_at,3.338151392
220339_s_at,3.137427894
220340_at,2.73392491
220341_s_at,3.096054416
220342_x_at,6.404327991
220343_at,2.929623707
220344_at,3.296480175
220345_at,2.918897576
220346_at,4.099696619
220347_at,3.344306274
220348_at,3.101858706
220349_s_at,4.423770328
220350_at,3.599092519
220351_at,3.320393353
220352_x_at,4.775097082
220353_at,3.256072764
220354_at,2.552628074
220355_s_at,5.772438979
220356_at,3.128891875
220357_s_at,3.57424498
220358_at,4.318706504
220359_s_at,2.672560598
220360_at,2.832083658
220361_at,3.268561551
220362_at,2.889283758
220363_s_at,3.57336614
220364_at,2.39610504
220365_at,2.6501696
220366_at,3.118141975
220367_s_at,5.979398591
220368_s_at,5.143040379
220369_at,2.823574118
220370_s_at,3.682185702
220371_s_at,3.727935388
220372_at,3.419853647
220373_at,3.110386894
220374_at,3.157379849
220375_s_at,3.524430875
220376_at,2.151372371
220377_at,3.180963639
220378_at,3.538022405
220379_at,2.664164752
220380_at,2.080414137
220381_at,2.654161585
220382_s_at,2.47406215
220383_at,2.840044823
220384_at,2.695012769
220385_at,2.600538502
220386_s_at,4.712962215
220387_s_at,4.428747052
220388_at,2.883699621
220389_at,3.34727891
220390_at,2.775135853
220391_at,3.996347088
220392_at,2.825585552
220393_at,2.451364357
220394_at,2.901412817
220395_at,3.881202102
220396_at,3.13679007
220397_at,3.091320945
220398_at,2.639414226
220399_at,2.699474667
220400_at,3.080441463
220401_at,2.774512929
220402_at,3.011066074
220403_s_at,2.86294256
220404_at,2.693875896
220405_at,2.51549257
220406_at,2.992812685
220407_s_at,3.700147354
220408_x_at,6.447235429
220409_at,2.771248153
220410_s_at,2.29213303
220411_x_at,3.216961881
220412_x_at,2.584644281
220413_at,3.024697683
220414_at,2.740048904
220415_at,3.195139926
220416_at,3.465116284
220417_s_at,6.441670962
220418_at,2.579031421
220419_s_at,7.991178444
220420_at,2.876023085
220421_at,2.585835058
220422_at,2.752972961
220423_at,2.639576263
220424_at,3.386108859
220425_x_at,3.031033473
220426_at,2.985586482
220427_at,3.326048041
220428_at,2.665409904
220429_at,2.421625074
220430_at,2.65270396
220431_at,3.087401312
220432_s_at,3.050368827
220433_at,2.877220746
220434_at,3.083138278
220435_at,2.790664349
220436_at,2.922344553
220437_at,2.516935144
220438_at,3.243020228
220439_at,3.494702091
220440_at,2.800971308
220441_at,3.681535305
220442_at,3.894709548
220443_s_at,3.652624859
220444_at,3.411636707
220445_s_at,2.945462693
220446_s_at,3.090196368
220447_at,2.19336446
220448_at,2.55923595
220449_at,3.070334629
220450_at,3.352617341
220451_s_at,5.728170081
220452_x_at,4.285109157
220453_at,3.612592967
220454_s_at,3.189394096
220455_at,3.550076925
220456_at,3.162717084
220457_at,3.409589163
220458_at,3.040138073
220459_at,3.178796862
220460_at,2.723493411
220461_at,2.491334421
220462_at,2.929025146
220463_at,2.803115461
220464_at,3.700746771
220465_at,5.115024926
220466_at,3.477218421
220467_at,2.701250933
220468_at,2.941241728
220469_at,2.578800803
220470_at,3.318829098
220471_s_at,2.818863807
220472_at,3.501698551
220473_s_at,3.246078494
220474_at,2.948822868
220475_at,2.717788879
220476_s_at,3.401383876
220477_s_at,10.01509153
220478_at,2.674655174
220479_at,3.06561351
220480_at,2.731339237
220481_at,3.127225177
220482_s_at,3.562412751
220483_s_at,4.136007565
220484_at,2.656352079
220485_s_at,2.577991608
220486_x_at,5.808901892
220487_at,2.792501172
220488_s_at,3.484501277
220489_s_at,4.167021145
220490_at,2.704911543
220491_at,4.1438206
220492_s_at,2.503511816
220493_at,3.030796213
220494_s_at,3.741225668
220495_s_at,9.858134
220496_at,3.046366685
220497_at,3.537002232
220498_at,3.234761538
220499_at,2.970626379
220500_s_at,4.444366861
220501_at,2.391475896
220502_s_at,2.786048532
220503_at,2.489866713
220504_at,2.918420658
220505_at,2.786880349
220506_at,2.416045122
220507_s_at,2.953357759
220508_at,2.907926115
220509_at,2.739743408
220510_at,3.022489441
220511_s_at,3.34316975
220512_at,4.500807615
220513_at,2.49339656
220514_at,2.66283752
220515_at,2.675295192
220516_at,3.382781469
220517_at,2.573879019
220518_at,2.378916032
220519_s_at,2.475551372
220520_s_at,2.445490961
220521_s_at,3.336594286
220522_at,2.891402853
220523_at,3.14282816
220524_at,2.592037617
220525_s_at,7.754574213
220526_s_at,10.99918459
220527_at,3.11964153
220528_at,3.049392208
220529_at,3.63944919
220530_at,2.496481385
220531_at,2.403476624
220532_s_at,3.210143687
220533_at,3.289429359
220534_at,3.408486982
220535_at,2.593427695
220536_at,3.791496098
220537_at,2.559879301
220538_at,2.991969491
220539_at,2.624277356
220540_at,2.49156663
220541_at,2.603905249
220542_s_at,3.072305051
220543_at,2.65917249
220544_at,2.654804286
220545_s_at,2.954243791
220546_at,3.12269892
220547_s_at,10.27952214
220548_at,2.969597861
220549_at,2.825502376
220550_at,3.03830856
220551_at,2.991903826
220552_at,2.521423385
220553_s_at,6.940442731
220554_at,4.083132496
220555_s_at,3.400723223
220556_at,3.054420676
220557_s_at,3.536041693
220558_x_at,3.132632715
220559_at,2.105937605
220560_at,2.719577351
220561_at,3.524556873
220562_at,4.241501556
220563_s_at,2.72852948
220564_at,4.389284133
220565_at,3.66532184
220566_at,3.270881089
220567_at,2.700238919
220568_at,2.578159819
220569_at,3.160860309
220570_at,3.165546226
220571_at,3.24808702
220572_at,3.122758464
220573_at,3.248328435
220574_at,3.11809212
220575_at,2.836635582
220576_at,2.207442521
220577_at,2.321313302
220578_at,3.14202634
220579_at,2.40969831
220580_at,3.171371111
220581_at,2.774076351
220582_at,2.685736076
220583_at,3.27231702
220584_at,2.553085058
220585_at,2.953394211
220586_at,3.526165996
220587_s_at,4.753744918
220588_at,5.049472457
220589_s_at,3.315863427
220590_at,3.626004404
220591_s_at,2.673429706
220592_at,2.620606413
220593_s_at,2.859277835
220594_at,3.050642415
220595_at,2.401573161
220596_at,2.957152323
220597_s_at,7.765848362
220598_at,2.701066533
220599_s_at,2.764120008
220600_at,3.577187231
220601_at,2.682031611
220602_s_at,3.542250331
220603_s_at,4.295918048
220604_x_at,2.861294273
220605_s_at,4.331950514
220606_s_at,4.730553623
220607_x_at,8.703947818
220608_s_at,4.366533077
220609_at,3.081230276
220610_s_at,5.582390273
220611_at,2.592287562
220612_at,3.164239459
220613_s_at,3.379555632
220614_s_at,3.078750728
220615_s_at,4.194414719
220616_at,3.442618108
220617_s_at,7.59053584
220618_s_at,3.087986192
220619_at,2.528906519
220620_at,2.079646924
220621_at,2.582321442
220622_at,2.621419019
220623_s_at,3.326949044
220624_s_at,2.50335585
220625_s_at,2.672326134
220626_at,3.208200569
220627_at,2.808957148
220628_s_at,3.203772499
220629_at,3.382843743
220630_s_at,2.958392517
220631_at,3.878225774
